rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Rules - Adopted,rule,DOHMH,"Rules Prohibiting Sale of Dogs, Cats and Rabbits by Pet Shops",2026-03-19,https://rules.cityofnewyork.us/rule/rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22rules-prohibiting-sale-of-dogs-cats-and-rabbits-by-pet-shops%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOB,Amendment to Rules relating to Flood Hazard Areas,2026-03-21,https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-flood-hazard-areas,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-flood-hazard-areas:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-to-rules-relating-to-flood-hazard-areas%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-to-rules-relating-to-flood-hazard-areas:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-to-rules-relating-to-flood-hazard-areas%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-flood-hazard-areas:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-to-rules-relating-to-flood-hazard-areas%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-to-rules-relating-to-flood-hazard-areas:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-to-rules-relating-to-flood-hazard-areas%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-to-rules-relating-to-flood-hazard-areas:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-to-rules-relating-to-flood-hazard-areas%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-to-rules-relating-to-flood-hazard-areas:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-to-rules-relating-to-flood-hazard-areas%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,CFB,Amendments to Campaign Finance Board Rules,2026-03-01,https://rules.cityofnewyork.us/rule/amendments-to-campaign-finance-board-rules,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendments-to-campaign-finance-board-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendments-to-campaign-finance-board-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendments-to-campaign-finance-board-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendments-to-campaign-finance-board-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendments-to-campaign-finance-board-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendments-to-campaign-finance-board-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendments-to-campaign-finance-board-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendments-to-campaign-finance-board-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendments-to-campaign-finance-board-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendments-to-campaign-finance-board-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendments-to-campaign-finance-board-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendments-to-campaign-finance-board-rules%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,COIB,Inflation Adjustment,2026-02-06,https://rules.cityofnewyork.us/rule/inflation-adjustment,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/inflation-adjustment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Finflation-adjustment%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:inflation-adjustment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22inflation-adjustment%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/inflation-adjustment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Finflation-adjustment%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:inflation-adjustment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22inflation-adjustment%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/inflation-adjustment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Finflation-adjustment%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:inflation-adjustment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22inflation-adjustment%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,CECM-SAPO,Extension of Street Fair Moratorium for Calendar Year 2026,2026-01-01,https://rules.cityofnewyork.us/rule/extension-of-street-fair-moratorium-for-calendar-year-2026,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/extension-of-street-fair-moratorium-for-calendar-year-2026:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fextension-of-street-fair-moratorium-for-calendar-year-2026%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:extension-of-street-fair-moratorium-for-calendar-year-2026:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22extension-of-street-fair-moratorium-for-calendar-year-2026%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/extension-of-street-fair-moratorium-for-calendar-year-2026:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fextension-of-street-fair-moratorium-for-calendar-year-2026%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:extension-of-street-fair-moratorium-for-calendar-year-2026:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22extension-of-street-fair-moratorium-for-calendar-year-2026%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/extension-of-street-fair-moratorium-for-calendar-year-2026:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fextension-of-street-fair-moratorium-for-calendar-year-2026%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:extension-of-street-fair-moratorium-for-calendar-year-2026:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22extension-of-street-fair-moratorium-for-calendar-year-2026%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOT,Updates to Adopt-A-Highway Program Rules,2026-01-28,https://rules.cityofnewyork.us/rule/updates-to-adopt-a-highway-program-rules,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/updates-to-adopt-a-highway-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fupdates-to-adopt-a-highway-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:updates-to-adopt-a-highway-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22updates-to-adopt-a-highway-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/updates-to-adopt-a-highway-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fupdates-to-adopt-a-highway-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:updates-to-adopt-a-highway-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22updates-to-adopt-a-highway-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/updates-to-adopt-a-highway-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fupdates-to-adopt-a-highway-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:updates-to-adopt-a-highway-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22updates-to-adopt-a-highway-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOB,Amendment of Rules relating to Electrical Code,2025-12-21,https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-electrical-code,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rule-amendment-of-rules-relating-to-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rule-amendment-of-rules-relating-to-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rule-amendment-of-rules-relating-to-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rule-amendment-of-rules-relating-to-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rule-amendment-of-rules-relating-to-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rule-amendment-of-rules-relating-to-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rule-amendment-of-rules-relating-to-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rule-amendment-of-rules-relating-to-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rule-amendment-of-rules-relating-to-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DHS,DHS Rule Relating to Low Barrier Transition Housing Eligibility Criteria,2026-02-12,https://rules.cityofnewyork.us/rule/dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dhs-rule-relating-to-low-barrier-transition-housing-eligibility-criteria%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DEP,Noise Monitoring Rules,2026-04-21,https://rules.cityofnewyork.us/rule/noise-monitoring-rules,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/noise-monitoring-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fnoise-monitoring-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:noise-monitoring-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22noise-monitoring-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/noise-monitoring-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fnoise-monitoring-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:noise-monitoring-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22noise-monitoring-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/noise-monitoring-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fnoise-monitoring-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:noise-monitoring-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22noise-monitoring-rules%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DSNY,DSNY Proposed Implementation Dates for Sixth and Seventh Commercial Waste Zones,2025-12-25,https://rules.cityofnewyork.us/rule/dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dsny-proposed-implementation-dates-for-sixth-and-seventh-commercial-waste-zones%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOF,RACE for Space Program and Industrial and Commercial Abatement Program,2025-12-20,https://rules.cityofnewyork.us/rule/proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-for-race-for-space-program-and-industrial-and-commercial-abatement-program%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOB,Gas Piping Inspections,2026-01-03,https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-gas-piping-inspections,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-gas-piping-inspections:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-gas-piping-inspections%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-gas-piping-inspections:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-gas-piping-inspections%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-gas-piping-inspections:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-gas-piping-inspections%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-gas-piping-inspections:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-gas-piping-inspections%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-gas-piping-inspections:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-gas-piping-inspections%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-gas-piping-inspections:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-gas-piping-inspections%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,OATH-ECB,OATH Proposed Amendment of Rule Relating to Violations Eligible for Community Service,2025-11-28,https://rules.cityofnewyork.us/rule/oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Foath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Foath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Foath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22oath-proposed-amendment-of-rule-relating-to-violations-eligible-for-community-service%22&hl=en-US&gl=US&ceid=US%3Aen
